Name,Hours
Mark of the Ninja,4.4
Need for Speed Undercover,4.3
Far Cry 3,4.2
Sparkle 2 Evo,4.1
Q.U.B.E Director's Cut,3.9
Fallout New Vegas,3.7
Duke Nukem Forever,3.5
The Binding of Isaac,3.5
Shadowgrounds Survivor,3.3
Metro Last Light Redux,3.2
BioShock 2,3.2
The Elder Scrolls III Morrowind,3.1
Deus Ex Human Revolution,3.1
Lost Planet Extreme Condition - Colonies Edition,3.0
TimeShift,2.9
Serious Sam 3 BFE,2.9
Castle Crashers,2.8
Viking Battle for Asgard,2.7
Spore Galactic Adventures,2.7
South Park The Stick of Truth,2.7
System Shock 2,2.7
Company of Heroes 2,2.5
Nihilumbra,2.5
Stealth Bastard Deluxe,2.4
Tomb Raider II,2.4
METAL GEAR RISING REVENGEANCE,2.4
Cthulhu Saves the World ,2.2
Rise of the Triad,2.2
Lost Planet 2,2.1
Half-Life Blue Shift,2.1
ORION Prelude,2.0
Ultratron,2.0
Gish,1.9
Chaser,1.9
Dragon Age Origins - Ultimate Edition,1.8
The Bridge,1.8
Descent,1.8
Depth,1.8
Worms Armageddon,1.8
Gothic,1.7
The Ball,1.7
Dust An Elysian Tail,1.7
LYNE,1.7
Tomb Raider Chronicles,1.7
Doorways Prelude,1.7
The Darkness II,1.6
Natural Selection 2,1.6
Droid Assault,1.5
LIMBO,1.5
Solar Flux,1.5
Aliens versus Predator Classic 2000,1.4
Ryse Son of Rome,1.4
RAGE,1.4
Age of Empires II HD Edition,1.4
Brtal Legend,1.3
"Warhammer 40,000 Dawn of War II",1.3
Cry of Fear,1.3
VelocityUltra,1.3
Sacred 2 Gold,1.3
Call of Juarez Gunslinger,1.3
Kingdoms of Amalur Reckoning,1.3
The Talos Principle,1.2
Warface,1.2
Axiom Verge,1.2
X-Blades,1.2
Gigantic Army,1.1
Ori and the Blind Forest,1.1
Titan Attacks,1.1
MDK,1.1
Legendary,1.0
Takedown Red Sabre,1.0
Slender The Arrival,1.0
Thief Gold,1.0
Defense Grid 2,1.0
Red Faction Guerrilla Steam Edition,1.0
Breath of Death VII ,0.9
Alien Rage - Unlimited,0.9
The Void,0.9
HAWKEN,0.9
Sanctum 2,0.9
Just Cause 2,0.9
Interstellar Marines,0.9
Star Wars Empire at War Gold,0.9
Planetary Annihilation,0.9
Waking Mars,0.8
Arx Fatalis,0.8
Gothic 3 Forsaken Gods Enhanced Edition,0.8
Prototype,0.8
Star Wars - Battlefront II,0.8
Serious Sam 2,0.7
F.E.A.R. 3,0.7
DmC Devil May Cry,0.7
Ghost in the Shell Stand Alone Complex First Assault Online,0.7
Need for Speed Hot Pursuit,0.6
AquaNox,0.6
Serious Sam Double D XXL,0.6
Prince of Persia The Sands of Time,0.6
BioShock,0.6
Day of Defeat Source,0.5
Worms Reloaded,0.5
Far Cry 3 Blood Dragon,0.5
From Dust,0.5
DeadCore,0.4
Dead Effect,0.4
Turok Dinosaur Hunter,0.4
GRAV,0.4
Dark Void,0.4
Hammerwatch,0.4
Quake Live,0.4
Two Worlds II,0.3
Garry's Mod,0.3
Braid,0.3
X2 The Threat,0.3
Alien Swarm,0.3
Quake,0.3
Earth 2160,0.2
Far Cry,0.2
Gothic II Gold Edition,0.2
Tomb Raider III Adventures of Lara Croft,0.2
X Beyond the Frontier,0.2
Titan Quest,0.1
Descent 2,0.1
Blender 2.76b,0.1
Dota 2,16.9
Grand Theft Auto V,20.0
Team Fortress 2,72.0
Portal 2,12.7
Unturned,11.8
Amnesia The Dark Descent,11.2
Warframe,8.3
Spooky's House of Jump Scares,1.0
Happy Wars,0.6
Clown House (Palyao Evi),0.5
Counter-Strike Nexon Zombies,0.5
World of Guns Gun Disassembly,0.4
Dota 2,0.3
Counter-Strike Global Offensive,334.0
ARK Survival Evolved,331.0
Terraria,90.0
Team Fortress 2,85.0
XCOM Enemy Unknown,55.0
Counter-Strike Source,55.0
Sid Meier's Civilization V,55.0
PAYDAY 2,50.0
Assassin's Creed IV Black Flag,48.0
Call of Duty Black Ops II - Multiplayer,41.0
Rust,37.0
Dota 2,36.0
Counter-Strike,34.0
Insurgency,28.0
Batman Arkham Knight,27.0
Rocket League,24.0
Portal 2,21.0
Dead Island,21.0
The Witcher 3 Wild Hunt,21.0
Magicka,21.0
Mad Max,20.0
Sleeping Dogs,19.6
Command and Conquer 4 Tiberian Twilight,18.8
Watch_Dogs,18.4
Sid Meier's Civilization Beyond Earth,17.9
The Mighty Quest For Epic Loot,17.8
Dead Rising 2,17.4
Darkspore,17.1
Gotham City Impostors,15.9
Arma 3,15.2
Batman Arkham Asylum GOTY Edition,14.1
Primal Carnage,13.9
Hurtworld,13.8
Dirty Bomb,13.8
TrackMania Valley,13.7
Garry's Mod,13.6
The Stomping Land,12.4
Left 4 Dead,11.5
Rising Storm/Red Orchestra 2 Multiplayer,11.4
Transformers War for Cybertron,10.6
Borderlands 2,8.2
Call of Duty Ghosts - Multiplayer,7.1
Company of Heroes 2,7.1
Titan Quest,7.1
Loadout,7.0
Serious Sam 3 BFE,6.6
Fallout 4,6.5
Crysis Warhead,6.5
Insurgency Modern Infantry Combat,5.3
Dark Messiah of Might & Magic Single Player,5.2
Call of Duty Black Ops II,5.2
PlanetSide 2,4.5
Crysis Wars,4.5
BioShock Infinite,4.5
Nosgoth,4.4
Left 4 Dead 2,4.3
Tom Clancy's Splinter Cell Blacklist,4.2
Grand Theft Auto V,4.2
Driver San Francisco,4.0
Sniper Elite V2,3.9
Darksiders,3.7
Starbound,3.6
Just Cause 2,3.4
Audiosurf,3.3
Aliens vs. Predator,3.1
Savage Lands,3.1
Frozen Synapse,3.0
Awesomenauts,3.0
Grand Theft Auto IV,2.9
Call of Duty Ghosts,2.9
Dark Messiah of Might & Magic Multi-Player,2.6
Portal,2.5
The Walking Dead,2.2
Natural Selection 2,2.1
Fallout New Vegas,2.0
Sniper Elite 3,2.0
TrackMania Stadium,1.8
Smashball,1.6
Blood Bowl 2,1.6
Chivalry Medieval Warfare,1.6
DARK SOULS II,1.4
Darkest Hour Europe '44-'45,1.3
Age of Chivalry,1.0
Red Orchestra Ostfront 41-45,0.9
BioShock,0.7
DC Universe Online,0.7
Half-Life,0.6
FlatOut 2,0.5
DiRT 3,0.4
Counter-Strike Condition Zero,0.3
Zombie Panic Source,0.3
Grand Theft Auto San Andreas,0.3
Forge,0.2
Star Wars - Battlefront II,0.2
Counter-Strike Condition Zero Deleted Scenes,0.1
Dota 2,6.0
Team Fortress 2,1605.0
Dota 2,976.0
Warframe,492.0
Garry's Mod,312.0
ArcheAge,164.0
Left 4 Dead 2,140.0
Terraria,126.0
Dungeon Defenders,122.0
Chivalry Medieval Warfare,114.0
Starbound,102.0
Sid Meier's Civilization V,98.0
The Elder Scrolls V Skyrim,95.0
Dark Souls Prepare to Die Edition,93.0
Borderlands 2,78.0
Call of Duty Modern Warfare 2 - Multiplayer,76.0
Fallout 4,73.0
Mortal Kombat Komplete Edition,68.0
Endless Legend,64.0
Borderlands,63.0
Mortal Kombat X,59.0
Grand Theft Auto IV,53.0
APB Reloaded,52.0
Unreal Tournament 3 Black Edition,51.0
Path of Exile,47.0
DC Universe Online,46.0
Battlefield Bad Company 2,44.0
Supreme Commander Forged Alliance,42.0
Killing Floor,39.0
Awesomenauts,38.0
Robocraft,36.0
Natural Selection 2,34.0
"Warhammer 40,000 Dawn of War II  Retribution",33.0
DARK SOULS II,33.0
Saints Row The Third,31.0
Portal 2,29.0
Torchlight II,28.0
Tabletop Simulator,27.0
Worms Revolution,26.0
Magicka,26.0
ARK Survival Evolved,24.0
Dungeon Defenders II,24.0
Grand Theft Auto V,23.0
"Warhammer 40,000 Dawn of War II - Chaos Rising",22.0
Counter-Strike,22.0
Titan Quest Immortal Throne,21.0
Killing Floor 2,21.0
PAYDAY 2,19.3
Dragon Age Origins - Ultimate Edition,19.2
Castle Crashers,18.9
Aliens vs. Predator,18.6
Dragon Nest Europe,18.5
Red Faction Guerrilla Steam Edition,17.9
Ultra Street Fighter IV,17.7
Just Cause 2,17.2
Insurgency Modern Infantry Combat,16.1
Dead Island,16.0
Star Wars - Battlefront II,15.9
Supreme Commander 2,15.7
Don't Starve,15.7
Trine 2,14.6
Star Wars Jedi Knight Jedi Academy,14.4
PlanetSide 2,14.1
Zombie Panic Source,14.1
Unturned,13.9
XCOM Enemy Unknown,13.4
Empires,12.9
Age of Empires II HD Edition,12.6
Psychonauts,12.5
Realm of the Mad God,12.2
Half-Life 2,11.8
Half-Life,11.8
Dungeons of Dredmor,11.8
"Warhammer 40,000 Dawn of War II",11.3
Blood Bowl Legendary Edition,11.3
Fallout New Vegas,11.2
Half-Life 2 Deathmatch,11.1
Worms Armageddon,11.1
Worms Ultimate Mayhem,10.4
Call of Duty Modern Warfare 2,10.4
PAYDAY The Heist,10.0
Risk of Rain,9.5
Overlord,9.4
EverQuest II,9.1
Loadout,9.1
Devil May Cry 4,9.0
Counter-Strike Source,9.0
RIFT,8.9
The Elder Scrolls IV Oblivion ,8.9
Monday Night Combat,8.9
"Warhammer 40,000 Dawn of War  Dark Crusade",8.7
SpeedRunners,8.5
Left 4 Dead,8.5
DRAGON BALL XENOVERSE,8.2
Just Cause 2 Multiplayer Mod,8.2
Batman Arkham City,8.1
Transformers War for Cybertron,8.1
Gotham City Impostors,8.1
"Warhammer 40,000 Space Marine",8.1
The Witcher 2 Assassins of Kings Enhanced Edition,7.9
Mount & Blade With Fire and Sword,7.9
Space Engineers,7.7
Titan Quest,7.6
Counter-Strike Global Offensive,7.6
Blade Symphony,7.5
Half-Life 2 Episode Two,7.4
Alien Swarm,7.3
Gear Up,7.1
Section 8 Prejudice,7.1
Frozen Synapse,7.0
Batman Arkham Asylum GOTY Edition,6.7
Post Apocalyptic Mayhem,6.7
Beat Hazard,6.6
Prototype,6.6
Orcs Must Die! 2,6.5
Lead and Gold - Gangs of the Wild West,6.3
Trine,6.3
Brtal Legend,5.8
Gang Beasts,5.6
The Binding of Isaac,5.6
Portal,5.6
7 Days to Die,5.4
Guns of Icarus Online,5.4
Mount & Blade Warband,5.3
Skullgirls Endless Beta,5.3
METAL GEAR SOLID V THE PHANTOM PAIN,5.1
Worms Reloaded,5.0
Team Fortress Classic,5.0
Life Is Strange,5.0
Darksiders,5.0
Shelter 2,4.7
Star Wars Knights of the Old Republic,4.7
Don't Starve Together Beta,4.5
Shadow Warrior,4.0
Shatter,4.0
Half-Life 2 Episode One,3.9
Cubemen 2,3.9
Skullgirls,3.8
Street Fighter V Beta,3.8
Gotham City Impostors Free To Play,3.8
Blacklight Retribution,3.7
Rising Storm/Red Orchestra 2 Multiplayer,3.7
DayZ,3.6
Audiosurf,3.6
Poker Night at the Inventory,3.6
Little Inferno,3.5
Dead Island Epidemic,3.5
Counter-Strike Condition Zero,3.4
GRID,3.3
Tom Clancy's Rainbow Six Vegas 2,3.3
Bastion,3.3
Magic 2014 ,3.2
BattleBlock Theater,3.2
Day of Defeat Source,3.2
No More Room in Hell,3.2
Sanctum,3.2
Bloodline Champions,3.1
Quantum Conundrum,3.1
Defense Grid The Awakening,3.0
Half-Life Opposing Force,3.0
Serious Sam HD The First Encounter,3.0
Elsword,3.0
Sonic Generations,3.0
Broforce,2.9
BlazBlue Continuum Shift Extend,2.9
Age of Chivalry,2.9
Antichamber,2.9
Dungeonland,2.8
Eryi's Action,2.7
Greed Corp,2.7
The Mean Greens - Plastic Warfare,2.7
A.R.E.S.,2.7
DmC Devil May Cry,2.6
Super Meat Boy,2.5
Gish,2.5
Planetary Annihilation,2.4
1... 2... 3... KICK IT! (Drop That Beat Like an Ugly Baby),2.4
Firefall,2.3
Castle Story,2.3
Sanctum 2,2.3
Unepic,2.3
Shadowgrounds Survivor,2.3
The Forest,2.3
Freedom Force,2.1
Spelunky,2.1
Serious Sam 3 BFE,2.1
Overlord II,2.1
Monaco,2.1
The Ship,2.0
Source Filmmaker,2.0
Quake,1.9
Nosgoth,1.9
Hotline Miami,1.9
Frozen Synapse Prime,1.8
Half-Life 2 Update,1.7
Deathmatch Classic,1.7
Aura Kingdom,1.7
Torchlight,1.7
Sakura Clicker,1.6
Intrusion 2,1.6
D.I.P.R.I.P. Warm Up,1.5
Synergy,1.5
La Tale,1.4
LIMBO,1.4
Sins of a Solar Empire Rebellion,1.4
Red Faction Armageddon,1.4
Total War SHOGUN 2,1.3
Cubemen,1.3
Metro 2033,1.3
FINAL FANTASY TYPE-0 HD,1.3
Mortal Kombat Kollection,1.3
Zombie Driver,1.2
Supreme Commander,1.2
Vessel,1.2
Planetary Annihilation TITANS,1.2
Robot Roller-Derby Disco Dodgeball,1.2
Operation Flashpoint Red River,1.2
Dead Space,1.1
Tiny and Big Grandpa's Leftovers,1.1
Grand Theft Auto,1.1
Kane & Lynch 2 Dog Days,1.1
Cry of Fear,1.0
Botanicula,1.0
Serious Sam HD The Second Encounter,1.0
RAGE,0.9
Plants vs. Zombies Game of the Year,0.9
"On the Rain-Slick Precipice of Darkness, Episode One",0.9
The Haunted Hells Reach,0.9
Injustice Gods Among Us Ultimate Edition,0.9
Viscera Cleanup Detail,0.9
"Warhammer 40,000 Dawn of War - Game of the Year Edition",0.9
Velvet Sundown,0.9
Thomas Was Alone,0.8
War Thunder,0.8
AaAaAA!!! - A Reckless Disregard for Gravity,0.7
Lego Star Wars Saga,0.7
Relic Hunters Zero,0.7
E.Y.E Divine Cybermancy,0.7
Divinity II Developer's Cut,0.7
Next Car Game Wreckfest,0.7
Half-Life Blue Shift,0.7
Far Cry 2,0.7
Grand Chase,0.7
Zeno Clash,0.7
Thief Deadly Shadows,0.6
Half-Life 2 Lost Coast,0.6
Deus Ex Game of the Year Edition,0.6
Under the Ocean,0.6
The Showdown Effect,0.6
Counter-Strike Condition Zero Deleted Scenes,0.6
Portal 2 - The Final Hours,0.6
Braid,0.5
Rag Doll Kung Fu,0.5
FTL Faster Than Light,0.5
Company of Heroes,0.5
Lugaru HD ,0.5
Magicka Wizard Wars,0.5
Interstellar Marines,0.5
Overlord Raising Hell,0.5
World of Goo,0.4
Penumbra Overture,0.4
Half-Life Deathmatch Source,0.4
Deadbreed,0.4
Star Wars Republic Commando,0.4
Shadowgrounds,0.3
King Arthur's Gold,0.3
Quake III Arena,0.3
Cortex Command,0.3
HeXen II,0.3
Heroes & Generals,0.3
Star Wars Jedi Knight Dark Forces II,0.3
Grand Theft Auto San Andreas,0.3
RAW - Realms of Ancient War,0.3
EverQuest Free-to-Play,0.3
ProtoGalaxy,0.3
VVVVVV,0.2
Rise of Incarnates,0.2
Blocks That Matter,0.2
Star Wars - Jedi Knight II Jedi Outcast,0.2
Tropico 4,0.2
Codename Gordon,0.2
GridRunner Revolution,0.2
Osmos,0.2
Day of Defeat,0.2
HAWKEN,0.2
Eternal Silence,0.2
Chantelise,0.2
Star Wars - Jedi Knight Mysteries of the Sith,0.2
Dirty Bomb,0.2
Half-Life Source,0.2
BRAINPIPE A Plunge to Unhumanity,0.2
Hammerfight,0.1
Cannons Lasers Rockets,0.1
Ricochet,0.1
Killing Floor Mod Defence Alliance 2,0.1
And Yet It Moves,0.1
sZone-Online,0.1
Galcon Fusion,0.1
Counter-Strike,34.0
Counter-Strike Condition Zero,5.6
Football Manager 2013,1.9
Dota 2,0.4
Team Fortress 2,3.0
Dota 2,1.7
Dota 2,584.0
FreeStyle2 Street Basketball,0.9
Dota 2,0.8
Counter-Strike,2889.0
Counter-Strike Global Offensive,1145.0
Team Fortress 2,62.0
Dota 2,44.0
Counter-Strike Source,21.0
GRID 2,8.3
Counter-Strike Condition Zero,2.9
Portal,1.5
Half-Life 2 Deathmatch,0.9
Half-Life 2 Lost Coast,0.4
Arma 2 Operation Arrowhead,0.3
Arma 2,0.2
Arma 2 DayZ Mod,0.2
Dota 2,47.0
Team Fortress 2,8.0
ARK Survival Evolved,3.5
Shoppe Keep,0.2
The Elder Scrolls V Skyrim,1.7
Dota 2,1.0
Cry of Fear,0.9
The Mighty Quest For Epic Loot,0.9
Cubic Castles,0.8
Warframe,0.7
Super Crate Box,0.2
Magicka Wizard Wars,0.2
Terraria,15.1
Turbo Dismount,9.1
Team Fortress 2,0.1
Counter-Strike Global Offensive,128.0
Dota 2,302.0
Team Fortress 2,0.2
Ship Simulator Extremes,43.0
Darksiders,5.3
Age of Empires II HD Edition,6.7
Counter-Strike Source,1.8
Unturned,1.6
Team Fortress 2,21.0
Half-Life 2,17.5
Dota 2,100.0
Battle for Graxia,1.6
The Lord of the Rings Online,0.3
DC Universe Online,1.6
BookWorm Adventures Volume 2,107.0
Bookworm Adventures Deluxe,11.6
BookWorm Deluxe,6.7
Bejeweled 2 Deluxe,0.1
Half-Life 2,22.0
Half-Life 2 Episode One,3.2
Portal,1.4
Team Fortress 2,1.3
Half-Life 2 Lost Coast,0.8
The Elder Scrolls V Skyrim,62.0
Counter-Strike Source,14.6
Team Fortress 2,4.4
Team Fortress 2,100.0
Dota 2,4.1
Gotham City Impostors Free To Play,1.2
Trove,0.4
UberStrike,0.2
Counter-Strike Nexon Zombies,0.1
Dota 2,0.9
Team Fortress 2,4.8
Spiral Knights,2.4
Unturned,1.8
Dota 2,2260.0
AdVenture Capitalist,52.0
Dota 2,0.8
Counter-Strike Source,28.0
Mafia II,55.0
Nobunaga's Ambition Souzou with Power Up Kit,133.0
Dota 2,1168.0
Football Manager 2013,394.0
Dota 2,7.0
Just Cause 2,40.0
Counter-Strike Global Offensive,137.0
Terraria,51.0
Rust,50.0
Clicker Heroes,41.0
War Thunder,36.0
Fistful of Frags,33.0
Loadout,18.2
Heroes & Generals,15.9
Unturned,13.6
Left 4 Dead 2,8.4
War of the Roses,6.8
Total War Battles KINGDOM,6.5
Garry's Mod,6.2
TERA,6.2
Knights of Pen and Paper +1,5.5
Team Fortress 2,5.0
The Mighty Quest For Epic Loot,4.6
Chivalry Medieval Warfare,4.5
World of Guns Gun Disassembly,4.0
Tom Clancy's Ghost Recon Phantoms - EU,3.7
Survarium,3.7
Magicka Wizard Wars,2.5
PAYDAY The Heist,2.3
Magicka,2.2
Nosgoth,2.2
Sniper Elite V2,2.1
Afterfall InSanity Extended Edition,2.1
Rising Storm/Red Orchestra 2 Multiplayer,2.0
The Witcher 2 Assassins of Kings Enhanced Edition,2.0
Napoleon Total War,1.9
Dino D-Day,1.9
Victoria II,1.7
OTTTD,1.5
Path of Exile,1.3
Metrocide,1.3
Oscura Lost Light,1.3
The Culling Of The Cows,1.3
Warface,1.3
Really Big Sky,1.2
Destination Sol,1.2
Robocraft,1.1
How to Survive,0.9
Gun Monkeys,0.9
Brawlhalla,0.8
HAWKEN,0.6
Firefall,0.5
Loadout Campaign Beta,0.5
Dirty Bomb,0.3
Dungeon Siege III,0.3
Red Orchestra 2 Heroes of Stalingrad - Single Player,0.2
Brick-Force,0.2
Blender 2.76b,0.1
War of the Roses Balance Beta,0.1
The Elder Scrolls V Skyrim,1111.0
Counter-Strike Source,29.0
Dota 2,0.3
Counter-Strike,36.0
Call of Duty Modern Warfare 3 - Multiplayer,116.0
Call of Duty Modern Warfare 3,0.3
Dota 2,47.0
Dota 2,1406.0
Rust,151.0
DayZ,57.0
The Elder Scrolls V Skyrim,44.0
Reign Of Kings,2.7
Counter-Strike,0.6
Counter-Strike Global Offensive,79.0
Team Fortress 2,65.0
Unturned,42.0
Piercing Blow,1.9
Brick-Force,0.3
Far Cry 3,87.0
GRID 2,38.0
Project CARS,20.0
BioShock Infinite,18.3
Metro Last Light,17.0
Dota 2,1121.0
Dota 2,310.0
Team Fortress 2,0.2
Football Manager 2015,436.0
Unturned,16.2
Team Fortress 2,8.5
Robocraft,4.1
Toribash,1.4
Heroes & Generals,0.6
Warframe,0.4
Serious Sam HD The Second Encounter,2.1
Dota 2,1252.0
PAYDAY 2,392.0
Team Fortress 2,295.0
Tom Clancy's Ghost Recon Phantoms - NA,8.8
Dota 2,82.0
FreeStyle2 Street Basketball,0.3
Dream Of Mirror Online,0.2
Heroes & Generals,0.1
Team Fortress 2,15.8
Dota 2,10.5
Warframe,6.5
Left 4 Dead 2,4.8
Cry of Fear,0.5
Dota 2,542.0
Dota 2,1126.0
Team Fortress 2,134.0
Unturned,2.6
Brick-Force,0.3
Dota 2,8.4
Dota 2,770.0
Free to Play,2.0
Team Fortress 2,1.3
Metro 2033,1.0
Sniper Elite V2,0.8
Deadbreed,0.5
Dota 2,1.0
Counter-Strike Global Offensive,19.5
Warhammer End Times - Vermintide,13.7
H1Z1,12.2
The Elder Scrolls V Skyrim,6.9
Hitman Absolution,4.6
Medieval II Total War,2.9
Portal,2.7
The Witcher Enhanced Edition,1.7
Middle-earth Shadow of Mordor,1.1
Overlord II,0.8
ArcheAge,0.5
Loadout,0.4
Trine,0.1
Counter-Strike Global Offensive,97.0
Saints Row The Third,16.2
Dota 2,9.5
Car Mechanic Simulator 2015,8.2
Team Fortress 2,0.4
Dota 2,21.0
Dota 2,17.4
Counter-Strike Source,197.0
Dota 2,2.5
MicroVolts Surge,2.4
Dota 2,0.6
Nightbanes,202.0
HAWKEN,0.7
Team Fortress 2,1.7
Dota 2,381.0
Counter-Strike Global Offensive,171.0
PAYDAY 2,134.0
Creativerse,17.3
BattleBlock Theater,14.6
Sniper Elite 3,13.0
Left 4 Dead 2,9.8
Warframe,8.8
BLOCKADE 3D,8.3
Counter-Strike Source,7.2
HELLDIVERS,3.9
Garry's Mod,3.8
Dota 2,2.1
Cannons Lasers Rockets,1.7
Guns and Robots,0.9
Trove,0.7
Day of Defeat Source,0.6
Team Fortress 2,0.4
War Inc. Battlezone,0.4
Dizzel,0.4
Brick-Force,0.2
Tribes Ascend,0.2
Wild Warfare,0.2
Dota 2,16.1
FIFA Manager 09,411.0
Left 4 Dead,99.0
Just Cause 2,84.0
Cities Skylines,70.0
Left 4 Dead 2,63.0
Prison Architect,32.0
Demigod,31.0
Team Fortress 2,22.0
L.A. Noire,19.7
The Showdown Effect,15.3
Waking Mars,14.8
Infestation Survivor Stories,11.0
Multiwinia,10.8
The Secret of Monkey Island Special Edition,8.7
Frozen Synapse,6.5
Chains,6.3
Machinarium,6.3
From Dust,5.5
Anno 2070,4.5
"Papers, Please",4.1
DayZ,3.3
Alien Swarm,2.8
Artemis Spaceship Bridge Simulator,2.6
Torchlight II,2.1
FTL Faster Than Light,2.0
Lost Horizon,1.9
Torchlight,1.8
Bridge It (plus),1.8
Universe Sandbox,1.5
Monaco,1.2
Secret Files Tunguska,0.9
The Misadventures of P.B. Winterbottom,0.8
The Next BIG Thing,0.7
Singularity,0.7
Mirror's Edge,0.5
Sid Meier's Civilization IV,0.4
Portal,0.4
Surgeon Simulator,0.4
Another World,0.2
The Flame in the Flood,0.2
Audiosurf,0.1
SpaceChem,0.1
Cities XL 2012,0.1
Dota 2,131.0
Team Fortress 2,347.0
Unturned,156.0
No More Room in Hell,0.6
SMITE,0.1
Dota 2,112.0
Train Simulator,60.0
Unturned,11.0
Dota 2,1.4
Dota 2,2.1
Dota 2,269.0
TERA,1.3
Unturned,0.9
Dota 2,62.0
Counter-Strike Global Offensive,16.1
Counter-Strike Condition Zero,15.2
The Witcher Enhanced Edition,3.2
Counter-Strike,2.0
Marvel Heroes 2015,0.2
Left 4 Dead 2,6.1
Garry's Mod,1759.0
Team Fortress 2,1044.0
Grand Theft Auto V,495.0
War Thunder,282.0
The Elder Scrolls V Skyrim,202.0
Counter-Strike Global Offensive,172.0
Far Cry 3,171.0
Left 4 Dead 2,111.0
Day of Defeat Source,108.0
Portal 2,92.0
PAYDAY 2,88.0
METAL GEAR SOLID V THE PHANTOM PAIN,74.0
Rising Storm/Red Orchestra 2 Multiplayer,72.0
Counter-Strike Source,69.0
Star Wars - Battlefront II,66.0
Assassin's Creed Brotherhood,51.0
Sniper Elite 3,40.0
Red Faction Guerrilla Steam Edition,39.0
Starbound,36.0
Fallout New Vegas,35.0
Half-Life 2,33.0
Crysis,30.0
Medal of Honor Airborne,30.0
Call of Duty 2,26.0
Space Engineers,25.0
Sniper Elite V2,23.0
Red Orchestra 2 Heroes of Stalingrad - Single Player,21.0
Half-Life 2 Episode Two,19.8
Half-Life Source,19.6
Deus Ex Human Revolution - Director's Cut,19.5
Sniper Elite Nazi Zombie Army,18.1
Synergy,14.7
Company of Heroes 2,14.6
Grand Theft Auto IV,12.8
Audiosurf,12.7
Assassin's Creed,12.4
Half-Life Opposing Force,9.1
Portal,8.9
Half-Life Blue Shift,7.7
PAYDAY The Heist,6.8
Battlefield Bad Company 2,6.3
Grand Theft Auto Episodes from Liberty City,6.0
FTL Faster Than Light,5.9
Half-Life 2 Episode One,4.7
Poker Night at the Inventory,4.7
Source Filmmaker,4.1
Half-Life Deathmatch Source,3.1
Insurgency Modern Infantry Combat,2.8
PlanetSide 2,2.6
Ace of Spades,2.4
Half-Life 2 Deathmatch,1.9
Wings of Prey,1.0
Unturned,0.9
Half-Life 2 Lost Coast,0.7
Poker Night 2,0.6
Age of Chivalry,0.3
D.I.P.R.I.P. Warm Up,0.3
Eternal Silence,0.3
Dota 2,6.4
Teeworlds,0.2
Counter-Strike Condition Zero,441.0
Counter-Strike,21.0
Counter-Strike Condition Zero Deleted Scenes,0.8
Dota 2,27.0
Call of Duty Modern Warfare 2,55.0
Call of Duty Black Ops II - Zombies,6.5
Call of Duty Black Ops II,4.2
Dota 2,70.0
Team Fortress 2,0.7
Dota 2,0.6
Dota 2,647.0
FreeStyle2 Street Basketball,3.5
Warframe,0.2
Dota 2,66.0
Dota 2,0.8
Garry's Mod,229.0
Counter-Strike Global Offensive,171.0
PAYDAY 2,128.0
The Crew,27.0
Team Fortress 2,21.0
Toribash,11.8
How to Survive,5.6
Turbo Dismount,2.5
World of Guns Gun Disassembly,1.3
Dizzel,1.0
Grand Theft Auto IV,0.9
theHunter,0.5
Rust,0.4
APB Reloaded,0.4
Color Symphony,0.3
Counter-Strike Source,0.2
Dead Island Epidemic,0.2
Zombie Panic Source,0.2
Velvet Sundown,0.1
Dota 2,0.7
Dota 2,289.0
Tomb Raider,54.0
Call of Duty Modern Warfare 3 - Multiplayer,45.0
BioShock Infinite,28.0
Grand Theft Auto IV,26.0
Left 4 Dead 2,21.0
BioShock,18.2
Left 4 Dead,16.3
Half-Life 2 Episode Two,16.0
Portal 2,12.9
Assassin's Creed,11.5
Star Wars - Battlefront II,11.0
Call of Duty Modern Warfare 3,10.0
Call of Duty 4 Modern Warfare,8.4
Portal,8.1
Sid Meier's Civilization IV,6.9
Quantum Conundrum,5.1
Half-Life 2 Lost Coast,0.8
Lara Croft and the Guardian of Light,0.6
Team Fortress 2,0.4
Dota 2,2.7
Counter-Strike Global Offensive,3.3
Dota 2,1.5
Dota 2,38.0
Robocraft,19.4
Unturned,4.7
Counter-Strike Nexon Zombies,4.1
Warframe,3.8
Dota 2,0.8
Dota 2,0.5
The Elder Scrolls V Skyrim,177.0
Sid Meier's Civilization V,37.0
Deus Ex Human Revolution,30.0
Mount & Blade Warband,29.0
Legend of Grimrock,20.0
BioShock Infinite,12.7
Torchlight II,12.7
Portal 2,12.3
Deus Ex Human Revolution - Director's Cut,11.7
Left 4 Dead 2,10.4
Transistor,8.9
Alien Swarm,8.5
Age of Empires II HD Edition,8.5
Valiant Hearts The Great War / Soldats Inconnus  Mmoires de la Grande Guerre,8.4
Magicka,6.5
Trine 2,6.2
FTL Faster Than Light,5.8
Gunpoint,4.5
Team Fortress 2,3.9
To the Moon,3.4
Besiege,3.2
S.T.A.L.K.E.R. Shadow of Chernobyl,3.1
Analogue A Hate Story,2.8
Chivalry Medieval Warfare,2.7
Waking Mars,2.1
Braid,2.1
Saints Row The Third,1.9
Dear Esther,1.7
King's Bounty The Legend,1.6
"Papers, Please",1.5
Counter-Strike Source,1.3
