Music,Slow songs or fast songs,Dance,Folk,Country,Classical music,Musical,Pop,Rock,Metal or Hardrock,Punk,"Hiphop, Rap","Reggae, Ska","Swing, Jazz",Rock n roll,Alternative,Latino,"Techno, Trance",Opera,Movies,Horror,Thriller,Comedy,Romantic,Sci-fi,War,Fantasy/Fairy tales,Animated,Documentary,Western,Action,History,Psychology,Politics,Mathematics,Physics,Internet,PC,Economy Management,Biology,Chemistry,Reading,Geography,Foreign languages,Medicine,Law,Cars,Art exhibitions,Religion,"Countryside, outdoors",Dancing,Musical instruments,Writing,Passive sport,Active sport,Gardening,Celebrities,Shopping,Science and technology,Theatre,Fun with friends,Adrenaline sports,Pets,Flying,Storm,Darkness,Heights,Spiders,Snakes,Rats,Ageing,Dangerous dogs,Fear of public speaking,Smoking,Alcohol,Healthy eating,Daily events,Prioritising workload,Writing notes,Workaholism,Thinking ahead,Final judgement,Reliability,Keeping promises,Loss of interest,Friends versus money,Funniness,Fake,Criminal damage,Decision making,Elections,Self-criticism,Judgment calls,Hypochondria,Empathy,Eating to survive,Giving,Compassion to animals,Borrowed stuff,Loneliness,Cheating in school,Health,Changing the past,God,Dreams,Charity,Number of friends,Punctuality,Lying,Waiting,New environment,Mood swings,Appearence and gestures,Socializing,Achievements,Responding to a serious letter,Children,Assertiveness,Getting angry,Knowing the right people,Public speaking,Unpopularity,Life struggles,Happiness in life,Energy levels,Small - big dogs,Personality,Finding lost valuables,Getting up,Interests or hobbies,Parents' advice,Questionnaires or polls,Internet usage,Finances,Shopping centres,Branded clothing,Entertainment spending,Spending on looks,Spending on gadgets,Spending on healthy eating,Age,Height,Weight,Number of siblings,Gender,Handedness,Education
5.0,3.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,1.0,3.0,3.0,4.0,1.0,1.0,5.0,1.0,2.0,5.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,4.0,3.0,3.0,5.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,4.0,2.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,4.0,1.0,2.0,2.0,3.0,5.0,1.0,3.0,1.0,5.0,2.0,1.0,1.0,5.0,5.0,4,3.0,3.0,1.0,5.0,never smoked,social drinker,4.0,3.0,2.0,3.0,3.0,5.0,3.0,5.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,5.0,4.0,5.0,1.0,4.0,1,2.0,4.0,5.0,2.0,1.0,2.0,2.0,3.0,3,2.0,3,i am always on time,never,4.0,4.0,3.0,3.0,1.0,3.0,2.0,2.0,5.0,2.0,2.0,5.0,3.0,3.0,4.0,4.0,1.0,4.0,3.0,3.0,5.0,4.0,4.0,few hours a day,4.0,3.0,3.0,3.0,3.0,4,4.0,25.0,172.0,56.0,1.0,female,right,master's degree
5.0,4.0,3.0,4.0,3.0,2.0,4.0,4.0,,3.0,2.0,5.0,2.0,2.0,3.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,5.0,5.0,2.0,3.0,3.0,4.0,1.0,2.0,4.0,2.0,1.0,3.0,2.0,2.0,4.0,3.0,2.0,1.0,2.0,4.0,5.0,4.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,5.0,2.0,3.0,3.0,2.0,1.0,4.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,2,4.0,4.0,2.0,3.0,current smoker,drink a lot,2.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,,4.0,3.0,2.0,4.0,1.0,3.0,2,4.0,3.0,4.0,2.0,2.0,4.0,2.0,4.0,3,2.0,4,i am always on time,everytime it suits me,3.0,4.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,2.0,4.0,2.0,3.0,3.0,5.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,3.0,few hours a day,4.0,2.0,3.0,4.0,2.0,1,5.0,18.0,187.0,85.0,0.0,male,right,high school
5.0,3.0,2.0,1.0,2.0,5.0,4.0,4.0,5.0,3.0,3.0,2.0,1.0,3.0,5.0,5.0,2.0,1.0,1.0,5.0,2.0,2.0,4.0,4.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,5.0,1.0,1.0,1.0,4.0,1.0,1.0,4.0,2.0,4.0,4.0,5.0,4.0,1.0,1.0,2.0,1.0,5.0,3.0,3.0,1.0,2.0,4.0,1.0,2.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,2.0,2.0,4.0,3.0,1,1.0,2.0,1.0,3.0,tried smoking,drink a lot,3.0,4.0,1.0,2.0,5.0,2.0,5.0,3.0,3.0,3.0,5.0,5.0,3.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,1,4.0,5.0,5.0,4.0,5.0,3.0,5.0,3.0,3,1.0,4,i am always on time,everytime it suits me,4.0,1.0,3.0,4.0,2.0,4.0,3.0,5.0,1.0,3.0,4.0,2.0,4.0,5.0,2.0,3.0,3.0,3.0,4.0,5.0,1.0,2.0,4.0,few hours a day,5.0,4.0,4.0,5.0,5.0,3,4.0,18.0,170.0,54.0,1.0,female,right,high school
5.0,4.0,4.0,2.0,1.0,2.0,1.0,5.0,3.0,3.0,2.0,3.0,1.0,1.0,1.0,2.0,3.0,4.0,1.0,5.0,3.0,3.0,4.0,4.0,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,2.0,2.0,4.0,3.0,4.0,2.0,5.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,5.0,2.0,3.0,3.0,4.0,4,3.0,3.0,2.0,2.0,tried smoking,never,4.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,4.0,2.0,5.0,2.0,3.0,1.0,2.0,5.0,2.0,3.0,2.0,4.0,4,2.0,4.0,3.0,1.0,2.0,2.0,2.0,3.0,5,3.0,4,i am often early,sometimes,2.0,4.0,3.0,4.0,2.0,3.0,2.0,5.0,2.0,3.0,2.0,4.0,5.0,2.0,4.0,5.0,2.0,3.0,4.0,2.0,4.0,3.0,3.0,few hours a day,4.0,4.0,4.0,3.0,3.0,2,4.0,25.0,168.0,63.0,1.0,female,right,master's degree
5.0,3.0,3.0,2.0,1.0,4.0,3.0,3.0,5.0,4.0,2.0,2.0,3.0,4.0,5.0,4.0,2.0,3.0,3.0,5.0,2.0,3.0,5.0,4.0,2.0,3.0,4.0,5.0,4.0,2.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,3.0,5.0,4.0,4.0,5.0,5.0,5.0,3.0,4.0,1.0,1.0,1.0,3.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,1.0,5.0,5,1.0,1.0,1.0,3.0,tried smoking,drink a lot,3.0,1.0,1.0,1.0,1.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,3.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,3,1.0,5.0,5.0,5.0,3.0,4.0,5.0,5.0,3,1.0,5,i am often early,only to avoid hurting someone,3.0,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,most of the day,1.0,5.0,5.0,5.0,5.0,5,5.0,21.0,180.0,73.0,1.0,male,right,bachelor's degree
5.0,3.0,2.0,3.0,1.0,3.0,3.0,3.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,5.0,1.0,4.0,1.0,5.0,2.0,4.0,4.0,3.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,1.0,4.0,4.0,4.0,1.0,5.0,5.0,2.0,1.0,2.0,5.0,1.0,5.0,3.0,3.0,2.0,1.0,5.0,1.0,4.0,4.0,1.0,2.0,3.0,5.0,3.0,5.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2,2.0,2.0,4.0,3.0,tried smoking,social drinker,2.0,2.0,2.0,2.0,3.0,5.0,2.0,3.0,3.0,1.0,4.0,3.0,4.0,1.0,5.0,4.0,5.0,2.0,1.0,3.0,2,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,4,1.0,3,i am often running late,only to avoid hurting someone,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,4.0,1.0,1.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,2.0,5.0,4.0,3.0,3.0,few hours a day,3.0,3.0,1.0,4.0,3.0,2,3.0,20.0,182.0,73.0,1.0,male,right,high school
4.0,4.0,4.0,2.0,2.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,5.0,4.0,3.0,5.0,3.0,5.0,5.0,3.0,3.0,5.0,2.0,4.0,3.0,4.0,2.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,1.0,4.0,3.0,1.0,5.0,2.0,1.0,1.0,5.0,5.0,1.0,1.0,3.0,3.0,3.0,5.0,3.0,2.0,1.0,1.0,3.0,5.0,2.0,2,2.0,3.0,4.0,4.0,tried smoking,drink a lot,3.0,2.0,1.0,1.0,2.0,2.0,1.0,3.0,4.0,5.0,3.0,2.0,2.0,3.0,4.0,1.0,3.0,3.0,2.0,2.0,1,4.0,4.0,5.0,2.0,5.0,3.0,3.0,3.0,3,1.0,3,i am often running late,sometimes,2.0,4.0,3.0,2.0,2.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,,2.0,4.0,3.0,3.0,3.0,few hours a day,3.0,3.0,4.0,4.0,4.0,3,4.0,21.0,179.0,74.0,0.0,male,right,high school
5.0,3.0,5.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,5.0,3.0,1.0,5.0,4.0,4.0,4.0,4.0,2.0,3.0,2.0,3.0,2.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,5.0,2.0,3.0,5.0,5.0,4.0,1.0,1.0,2.0,1.0,2.0,3,4.0,3.0,4.0,3.0,current smoker,drink a lot,1.0,2.0,1.0,1.0,1.0,4.0,2.0,2.0,4.0,1.0,3.0,3.0,1.0,2.0,3.0,1.0,2.0,5.0,1.0,3.0,2,1.0,3.0,3.0,2.0,5.0,2.0,2.0,4.0,3,1.0,3,i am always on time,sometimes,2.0,4.0,3.0,3.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,4.0,3.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,4.0,4.0,3.0,few hours a day,4.0,5.0,4.0,3.0,4.0,2,2.0,18.0,162.0,54.0,1.0,female,right,high school
5.0,3.0,3.0,1.0,1.0,1.0,,3.0,2.0,1.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,5.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,5.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,1.0,1.0,2.0,1.0,5.0,1.0,5.0,3.0,1.0,5.0,2.0,1.0,1.0,1.0,5.0,3.0,3.0,3.0,4.0,1.0,5.0,5.0,5.0,1.0,1.0,3.0,4.0,1.0,2,2.0,2.0,3.0,5.0,former smoker,social drinker,3.0,1.0,4.0,5.0,2.0,2.0,3.0,2.0,2.0,3.0,5.0,5.0,1.0,4.0,3.0,2.0,2.0,3.0,1.0,3.0,3,5.0,5.0,3.0,3.0,5.0,3.0,4.0,1.0,3,2.0,5,i am often early,only to avoid hurting someone,3.0,4.0,3.0,3.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,5.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,3.0,3.0,few hours a day,1.0,3.0,4.0,5.0,3.0,3,5.0,20.0,173.0,,2.0,female,right,high school
5.0,3.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,1.0,1.0,5.0,5.0,4.0,4.0,1.0,3.0,3.0,1.0,5.0,2.0,3.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,2.0,4.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0,1.0,5.0,5.0,1.0,2.0,3.0,5.0,1.0,5.0,3.0,1.0,2.0,3.0,5.0,1.0,5.0,5.0,1.0,3.0,3.0,4.0,2.0,5.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,1,3.0,1.0,2.0,1.0,former smoker,social drinker,4.0,4.0,4.0,5.0,5.0,5.0,2.0,4.0,5.0,5.0,1.0,4.0,1.0,1.0,3.0,5.0,4.0,4.0,1.0,2.0,2,4.0,5.0,5.0,4.0,5.0,4.0,3.0,1.0,4,4.0,5,i am often early,sometimes,2.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,5.0,1.0,4.0,2.0,4.0,5.0,2.0,4.0,3.0,1.0,4.0,3.0,4.0,few hours a day,5.0,4.0,4.0,4.0,4.0,3,4.0,19.0,182.0,72.0,1.0,male,right,high school
5.0,3.0,1.0,3.0,5.0,3.0,1.0,1.0,5.0,3.0,4.0,3.0,3.0,4.0,5.0,5.0,2.0,1.0,1.0,5.0,1.0,3.0,3.0,3.0,1.0,5.0,3.0,4.0,5.0,1.0,5.0,4.0,5.0,5.0,3.0,1.0,4.0,4.0,4.0,2.0,1.0,5.0,5.0,5.0,3.0,3.0,4.0,3.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,1.0,1.0,1.0,3.0,5.0,5.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1,1.0,2.0,4.0,3.0,never smoked,social drinker,3.0,5.0,3.0,4.0,4.0,4.0,2.0,5.0,5.0,3.0,5.0,4.0,1.0,1.0,3.0,5.0,5.0,5.0,1.0,4.0,2,5.0,4.0,5.0,3.0,3.0,4.0,3.0,5.0,3,4.0,5,i am always on time,sometimes,3.0,3.0,2.0,3.0,4.0,1.0,4.0,5.0,2.0,3.0,5.0,3.0,5.0,2.0,4.0,5.0,3.0,3.0,5.0,4.0,5.0,5.0,3.0,few hours a day,4.0,3.0,2.0,4.0,3.0,3,4.0,22.0,189.0,89.0,2.0,male,right,high school
4.0,2.0,2.0,2.0,2.0,4.0,5.0,4.0,4.0,2.0,2.0,5.0,4.0,4.0,4.0,3.0,2.0,4.0,3.0,5.0,4.0,4.0,5.0,4.0,2.0,4.0,4.0,4.0,2.0,2.0,4.0,2.0,4.0,4.0,4.0,2.0,4.0,4.0,2.0,4.0,4.0,3.0,4.0,4.0,5.0,5.0,4.0,5.0,4.0,4.0,2.0,4.0,3.0,4.0,5.0,1.0,4.0,2.0,4.0,2.0,5.0,5.0,4.0,3.0,2.0,2.0,4.0,2.0,3,4.0,2.0,3.0,3.0,never smoked,never,5.0,4.0,4.0,4.0,2.0,4.0,3.0,5.0,5.0,4.0,3.0,2.0,4.0,2.0,5.0,5.0,3.0,5.0,1.0,4.0,2,5.0,5.0,5.0,2.0,4.0,4.0,3.0,1.0,3,4.0,4,i am often early,only to avoid hurting someone,2.0,4.0,4.0,2.0,4.0,4.0,2.0,2.0,4.0,4.0,5.0,3.0,4.0,2.0,4.0,4.0,3.0,3.0,3.0,4.0,5.0,4.0,2.0,less than an hour a day,4.0,2.0,4.0,4.0,5.0,5,5.0,26.0,182.0,76.0,3.0,male,left,high school
4.0,5.0,5.0,1.0,4.0,2.0,1.0,2.0,4.0,5.0,3.0,2.0,1.0,2.0,4.0,4.0,2.0,5.0,2.0,5.0,5.0,5.0,5.0,1.0,4.0,2.0,2.0,2.0,4.0,2.0,5.0,2.0,2.0,3.0,4.0,5.0,2.0,4.0,5.0,2.0,2.0,4.0,3.0,3.0,2.0,4.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,2.0,3.0,4.0,1.0,5.0,4.0,5.0,3.0,2.0,1.0,2.0,1.0,1,1.0,2.0,2.0,3.0,tried smoking,social drinker,3.0,4.0,5.0,1.0,4.0,3.0,1.0,4.0,4.0,2.0,3.0,2.0,1.0,5.0,2.0,5.0,2.0,5.0,1.0,4.0,3,4.0,5.0,3.0,2.0,4.0,4.0,2.0,1.0,3,2.0,2,i am always on time,never,2.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,5.0,4.0,3.0,2.0,4.0,5.0,3.0,3.0,2.0,2.0,5.0,3.0,1.0,less than an hour a day,2.0,1.0,3.0,4.0,4.0,4,2.0,23.0,185.0,87.0,0.0,male,right,high school
5.0,3.0,5.0,1.0,2.0,1.0,2.0,3.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0,5.0,4.0,1.0,5.0,4.0,4.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,1.0,5.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,5.0,5.0,1.0,2.0,5.0,2.0,3.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,2.0,3,4.0,2.0,4.0,3.0,current smoker,drink a lot,1.0,2.0,1.0,1.0,1.0,5.0,3.0,3.0,5.0,1.0,3.0,3.0,1.0,1.0,3.0,3.0,2.0,5.0,1.0,4.0,2,1.0,4.0,4.0,2.0,5.0,2.0,2.0,4.0,3,1.0,3,i am always on time,sometimes,3.0,3.0,3.0,4.0,4.0,5.0,5.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,4.0,2.0,3.0,4.0,4.0,3.0,few hours a day,4.0,5.0,4.0,4.0,4.0,2,3.0,18.0,162.0,54.0,1.0,female,right,high school
5.0,3.0,1.0,1.0,3.0,5.0,5.0,4.0,5.0,2.0,2.0,1.0,1.0,4.0,5.0,5.0,2.0,1.0,1.0,5.0,2.0,1.0,5.0,5.0,1.0,5.0,5.0,5.0,5.0,2.0,2.0,5.0,4.0,2.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,5.0,4.0,5.0,4.0,1.0,2.0,4.0,1.0,5.0,2.0,5.0,1.0,3.0,3.0,1.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,1.0,2.0,3.0,4.0,4.0,1,1.0,2.0,1.0,3.0,tried smoking,drink a lot,5.0,4.0,2.0,2.0,5.0,3.0,5.0,3.0,5.0,4.0,5.0,5.0,3.0,1.0,5.0,5.0,5.0,5.0,2.0,5.0,1,4.0,5.0,5.0,3.0,5.0,3.0,4.0,3.0,3,4.0,3,i am always on time,everytime it suits me,3.0,1.0,3.0,5.0,2.0,4.0,5.0,5.0,2.0,2.0,5.0,3.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,5.0,2.0,2.0,4.0,few hours a day,4.0,4.0,4.0,5.0,5.0,3,5.0,18.0,170.0,54.0,1.0,female,right,high school
5.0,4.0,4.0,1.0,1.0,2.0,1.0,2.0,4.0,3.0,5.0,3.0,2.0,2.0,3.0,2.0,1.0,4.0,1.0,5.0,1.0,3.0,5.0,5.0,1.0,1.0,4.0,4.0,1.0,1.0,3.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,1.0,5.0,5.0,4.0,3.0,4.0,4.0,1.0,1.0,3.0,2.0,3.0,1.0,3.0,3.0,5.0,4.0,,3.0,4.0,1.0,2.0,5.0,2.0,1.0,2.0,1.0,1.0,5.0,1.0,2,1.0,1.0,3.0,5.0,former smoker,social drinker,3.0,3.0,2.0,1.0,2.0,3.0,3.0,4.0,4.0,1.0,5.0,2.0,2.0,2.0,3.0,1.0,4.0,3.0,1.0,4.0,2,5.0,2.0,5.0,3.0,5.0,3.0,4.0,4.0,3,2.0,4,i am often running late,sometimes,3.0,4.0,5.0,3.0,2.0,1.0,3.0,,4.0,4.0,2.0,5.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,4.0,few hours a day,2.0,4.0,3.0,3.0,4.0,4,4.0,16.0,168.0,54.0,1.0,female,right,middle school
5.0,3.0,3.0,1.0,1.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,1.0,5.0,2.0,3.0,5.0,5.0,5.0,2.0,5.0,4.0,2.0,1.0,4.0,4.0,4.0,3.0,1.0,1.0,5.0,3.0,2.0,2.0,1.0,5.0,2.0,5.0,2.0,4.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,2.0,4.0,5.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,3,4.0,5.0,3.0,4.0,tried smoking,drink a lot,2.0,2.0,1.0,1.0,1.0,3.0,2.0,4.0,4.0,3.0,5.0,3.0,2.0,3.0,1.0,5.0,3.0,3.0,1.0,4.0,2,2.0,3.0,5.0,4.0,5.0,2.0,4.0,2.0,3,2.0,3,i am always on time,sometimes,2.0,4.0,5.0,4.0,2.0,3.0,5.0,5.0,3.0,5.0,4.0,4.0,1.0,4.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,few hours a day,4.0,2.0,2.0,3.0,2.0,4,2.0,19.0,168.0,57.0,2.0,female,right,high school
5.0,3.0,4.0,2.0,1.0,4.0,1.0,4.0,5.0,3.0,4.0,3.0,4.0,4.0,4.0,5.0,1.0,4.0,1.0,5.0,1.0,2.0,5.0,5.0,3.0,1.0,5.0,5.0,4.0,1.0,5.0,3.0,2.0,1.0,4.0,2.0,5.0,3.0,5.0,1.0,1.0,5.0,3.0,5.0,1.0,1.0,5.0,5.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,1.0,5.0,5.0,1.0,5.0,5.0,1.0,5.0,1.0,4.0,4.0,1.0,5.0,5,5.0,5.0,5.0,5.0,tried smoking,drink a lot,4.0,4.0,1.0,1.0,2.0,1.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,3.0,4.0,5.0,5.0,1.0,1.0,1,1.0,5.0,5.0,4.0,5.0,5.0,2.0,4.0,3,1.0,5,i am always on time,sometimes,2.0,5.0,1.0,4.0,1.0,3.0,3.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,3.0,1.0,5.0,5.0,3.0,1.0,few hours a day,1.0,5.0,5.0,4.0,5.0,5,4.0,19.0,175.0,58.0,1.0,female,right,bachelor's degree
3.0,4.0,3.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,1.0,5.0,4.0,2.0,3.0,1.0,1.0,3.0,1.0,4.0,2.0,4.0,4.0,3.0,1.0,5.0,4.0,4.0,3.0,1.0,2.0,3.0,2.0,2.0,2.0,1.0,3.0,1.0,4.0,4.0,3.0,4.0,2.0,4.0,5.0,5.0,4.0,2.0,3.0,5.0,1.0,1.0,1.0,3.0,1.0,5.0,4.0,4.0,4.0,4.0,5.0,2.0,5.0,1.0,1.0,2.0,4.0,1.0,1,1.0,4.0,3.0,2.0,current smoker,social drinker,2.0,2.0,1.0,2.0,1.0,3.0,3.0,3.0,4.0,5.0,3.0,2.0,3.0,1.0,2.0,4.0,4.0,5.0,1.0,4.0,1,3.0,5.0,5.0,2.0,5.0,3.0,1.0,5.0,3,4.0,4,i am often running late,sometimes,3.0,4.0,2.0,4.0,4.0,2.0,3.0,2.0,5.0,2.0,4.0,2.0,5.0,2.0,4.0,4.0,5.0,3.0,3.0,5.0,3.0,4.0,2.0,few hours a day,2.0,3.0,3.0,4.0,4.0,4,5.0,23.0,,165.0,0.0,female,right,high school
5.0,5.0,3.0,2.0,1.0,3.0,1.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,3.0,4.0,1.0,2.0,1.0,5.0,5.0,5.0,2.0,1.0,5.0,4.0,1.0,2.0,1.0,1.0,5.0,1.0,1.0,4.0,4.0,4.0,5.0,5.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,2.0,5.0,1.0,3.0,1.0,1.0,4.0,1.0,1.0,4.0,1.0,1.0,1.0,5.0,3.0,5.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,3.0,1.0,2.0,current smoker,drink a lot,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,4.0,1.0,3.0,1.0,4.0,1.0,3.0,4,2.0,2.0,3.0,2.0,5.0,1.0,2.0,1.0,4,1.0,5,i am often running late,only to avoid hurting someone,3.0,5.0,2.0,2.0,5.0,1.0,2.0,2.0,5.0,3.0,4.0,1.0,1.0,1.0,4.0,5.0,5.0,4.0,2.0,4.0,5.0,2.0,3.0,few hours a day,2.0,1.0,4.0,4.0,2.0,5,1.0,21.0,187.0,85.0,1.0,male,right,high school
4.0,3.0,3.0,2.0,4.0,,3.0,2.0,5.0,3.0,2.0,4.0,3.0,2.0,3.0,2.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,2.0,4.0,2.0,3.0,2.0,3.0,4.0,4.0,3.0,2,2.0,3.0,5.0,3.0,tried smoking,drink a lot,2.0,2.0,4.0,3.0,2.0,4.0,3.0,2.0,4.0,3.0,,2.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,4,2.0,3.0,4.0,3.0,2.0,4.0,4.0,3.0,3,4.0,2,i am often early,only to avoid hurting someone,3.0,4.0,2.0,4.0,3.0,2.0,4.0,3.0,4.0,2.0,3.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,3.0,2.0,less than an hour a day,4.0,3.0,2.0,4.0,3.0,2,4.0,19.0,180.0,75.0,1.0,male,right,high school
5.0,3.0,3.0,2.0,1.0,2.0,2.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,4.0,2.0,5.0,2.0,2.0,5.0,4.0,5.0,5.0,5.0,1.0,4.0,4.0,1.0,4.0,2.0,2.0,4.0,5.0,3.0,1.0,1.0,5.0,4.0,3.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,1.0,3.0,2.0,4.0,5.0,1.0,1.0,5.0,4.0,2.0,4.0,4.0,2.0,5.0,5.0,5.0,5.0,2.0,2.0,2.0,3.0,3.0,3,5.0,4.0,2.0,3.0,tried smoking,social drinker,4.0,4.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,1.0,5.0,2.0,2.0,1.0,2.0,5.0,3.0,3.0,4.0,5.0,2,5.0,5.0,5.0,2.0,2.0,5.0,3.0,3.0,3,2.0,4,i am always on time,sometimes,3.0,3.0,2.0,4.0,4.0,3.0,2.0,5.0,4.0,2.0,3.0,4.0,2.0,5.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,less than an hour a day,2.0,4.0,3.0,4.0,4.0,3,4.0,20.0,175.0,58.0,1.0,female,right,bachelor's degree
